申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,登記日期
買賣,房地(土地+建物),1,1,,5,2,3,有,透天厝,"12,000,000",,,,無,1080813,,16,大安段,96,住宅區(住二),,,174.05,見其他登記事項,見其他登記事項,3,1100322,0,一層;二層;三層;見其他登記事項;,,,三民路346巷2號,大社區,大安段,10890000,1538000,0201.親友、員工、共有人或其他特殊關係間之交易,1110210
買賣,土地,1,0,,,,,有,,"757,000",,,,無,1110120,,16,保安段,15.64,住宅區(住二),,,,無建物主要用途資料,無建物主要建材,,,,,,,保安段 1053-0 地號,大社區,保安段,10530000,,0201.親友、員工、共有人或其他特殊關係間之交易,1110210
買賣,房地(土地+建物),1,1,,4,2,5,有,透天厝,"17,080,000",,,,無,1110108,,17,草潭段,82.06,第二種住宅區,,,226.89,見其他登記事項,見其他登記事項,4,1100107,1,一層;二層;三層;四層;見其他登記事項;,,,八德一路102巷2之25號,仁武區,草潭段,1340001,1359000,,1110210
買賣,房地(土地+建物),1,1,,4,2,3,有,透天厝,"1,185,110",,,,無,1110104,父子間的買賣,17,善德段,57.73,住宅區,,,105.45,住商用,鋼筋混凝土造,3,690916,41,一層;二層;三層;,,,高楠九街32號,仁武區,善德段,8390000,170000,0201.親友、員工、共有人或其他特殊關係間之交易,1110210
買賣,土地,2,0,,,,,有,,"1,000,000",,,,無,1110103,,17,觀音湖段,415.2,-,一般農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,觀音湖段 37-0 地號,仁武區,觀音湖段,370000,,0201.親友、員工、共有人或其他特殊關係間之交易0507.畸零地或有合併使用效益,1110210
買賣,房地(土地+建物),1,1,,4,2,5,有,透天厝,"17,600,000",,,,無,1110111,,18,仁愛段,98.36,住宅區(住一),,,274.2,見其他登記事項,見其他登記事項,5,1070117,4,一層;二層;三層;四層;五層;騎樓;見其他登記事項;,,,仁德路18號,鳥松區,仁愛段,280001,90000,,1110210
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,華廈(10層含以下有電梯),"7,800,000",,,,有,1101231,,18,鳳松段,30.5,第四種住宅區,,,147.41,住家用,鋼筋混凝土造,7,850201,26,四層;,0,0,大仁南路83號四樓,鳥松區,鳳松段,6010000,1113000,,1110210
買賣,房地(土地+建物),1,1,,2,2,2,有,透天厝,"4,500,000",,,,無,1101230,,18,仁和段,234.41,住宅區,,,84,住家用,加強磚造,2,650531,46,一層;二層;,,,高碼五巷86號,鳥松區,仁和段,5010000,109000,0201.親友、員工、共有人或其他特殊關係間之交易0305.未登記建物,1110210
買賣,房地(土地+建物),1,1,,2,2,2,有,透天厝,"2,100,000",,,,無,1101230,,18,仁和段,71.95,住宅區,,,84,住家用,加強磚造,2,650531,46,一層;二層;,,,高碼五巷88號,鳥松區,仁和段,5000000,108000,0201.親友、員工、共有人或其他特殊關係間之交易0305.未登記建物,1110210
買賣,房地(土地+建物),2,1,,5,2,3,有,透天厝,"16,000,000",,,,無,1101226,,19,成功段,101.11,住宅區,,,198.59,見其他登記事項,鋼筋混凝土造,4,1100716,0,一層;二層;三層;四層;,,,富貴西街117巷26號,岡山區,成功段,5820007,993000,,1110210
買賣,土地,1,0,,,,,有,,"7,168,889",,,,無,1110113,,19,石螺段,2597.14,-,一般農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,石螺段 1967-0 地號,岡山區,石螺段,19670000,,0702.地清或未辦繼承標售,1110210
買賣,土地,2,0,,,,,有,,"80,520,000",,,,無,1101023,,20,中峰段,2366.95,分區界線尚未分割,,,,無建物主要用途資料,無建物主要建材,,,,,,,中峰段 1144-0 地號,橋頭區,中峰段,11440000,,0506.具重建或重劃、都更等效益,1110210
買賣,土地,1,0,,,,,有,,"5,681,315",,,,無,1110122,,20,樹林段,648.28,-,特定農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,樹林段 1185-0 地號,橋頭區,樹林段,11850000,,0201.親友、員工、共有人或其他特殊關係間之交易,1110210
買賣,土地,1,0,,,,,有,,"4,200,000",,,,無,1110122,,20,芋林段,953.88,-,一般農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,芋林段 905-2 地號,橋頭區,芋林段,9050002,,0201.親友、員工、共有人或其他特殊關係間之交易,1110210
買賣,土地,4,0,,,,,有,,"199,800",,,,無,1110125,,20,筆秀段,19.66,道路用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,筆秀段 258-0 地號,橋頭區,筆秀段,2580000,,0604.(包含)公共設施保留地(用地),1110210
買賣,土地,1,0,,,,,有,,"9,782,400",,,,無,1110108,有各別分管約定之休閒農地。,21,尖山段,539,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,尖山段 1085-13 地號,燕巢區,尖山段,10850013,,,1110210
買賣,房地(土地+建物),1,1,,11,0,11,有,透天厝,"8,880,000",,,,無,1110112,,21,北角宿段,88.1,-,鄉村區,乙種建築用地,108.08,住商用,加強磚造,2,691119,41,一層;二層;騎樓;,,,角宿路北巷2號,燕巢區,北角宿段,970000,20000,0102.傢俱設備費,1110210
買賣,土地,1,0,,,,,有,,"1,748,740",,,,無,1110120,,21,安東段,624.55,道路用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,安東段 258-0 地號,燕巢區,安東段,2580000,,0604.(包含)公共設施保留地(用地),1110210
買賣,房地(土地+建物),1,1,,4,1,2,有,透天厝,"5,515,100",,,,無,1101227,,23,崙港段,499.2,-,鄉村區,乙種建築用地,181.34,住家用,鋼筋混凝土造,2,731101,37,一層;二層;屋頂突出物;見其他登記事項;,,,崙頂24之6號,阿蓮區,崙港段,400000,11000,0201.親友、員工、共有人或其他特殊關係間之交易,1110210
買賣,房地(土地+建物),1,1,,7,3,3,有,透天厝,"2,998,080",,,,無,1101130,,23,南蓮段,114.66,住宅區,,,150.62,住家用,鋼筋混凝土造,2,840106,27,一層;二層;騎樓;,,,中正路345號,阿蓮區,南蓮段,90000,560000,0201.親友、員工、共有人或其他特殊關係間之交易0305.未登記建物,1110210
買賣,土地,1,0,,,,,有,,"880,000",,,,無,1110120,,24,福善段,99.58,-,鄉村區,乙種建築用地,,無建物主要用途資料,無建物主要建材,,,,,,,福善段 922-5 地號,路竹區,福善段,9220005,,,1110210
買賣,房地(土地+建物),2,1,,4,2,5,有,透天厝,"13,080,000",,,,無,1101128,,25,中山段,146.14,住宅區,,,206.73,住家用,鋼筋混凝土加強磚造,3,1011102,9,一層;二層;三層;見其他登記事項;,,,中山路一段461巷42號,湖內區,中山段,1090004,633000,,1110210
買賣,土地,1,0,,,,,有,,"2,600,000",,,,無,1101104,,29,典寶段,670.72,-,一般農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,典寶段 301-0 地號,梓官區,典寶段,3010000,,,1110210
買賣,房地(土地+建物),2,1,,5,2,52,有,透天厝,"3,650,000",,,,無,1101230,,30,旗文段,71.81,住宅區,,,86.85,住家用,鋼筋混凝土加強磚造,2,640810,46,一層;二層;,,,旗甲路一段179巷13號,旗山區,旗文段,4090000,435000,,1110210
買賣,土地,1,0,,,,,有,,"5,463,000",,,,無,1101225,,31,清水段,1927,-,特定農業區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,清水段 463-0 地號,美濃區,清水段,4630000,,,1110210
買賣,土地,1,0,,,,,有,,"1,700,000",,,,無,1101230,,35,溝坪段,4744,-,山坡地保育區,農牧用地,,無建物主要用途資料,無建物主要建材,,,,,,,溝坪段 822-5 地號,內門區,溝坪段,8220005,,,1110210
買賣,房地(土地+建物),1,1,,,,,無,住宅大樓(11層含以上有電梯),"650,000",,,,有,1110111,,1,府北段五小段,2.27,第四種商業區,,,25.48,無建物主要用途資料,鋼筋混凝土造,12,691117,41,九層;,,,府北路20號9樓之5,鹽埕區,府北段五小段,1890000,607000,,1110211
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,有,住宅大樓(11層含以上有電梯),"31,600,000",,,,有,1110105,,2,青海段,29.49,特定第五種住宅區,,,303.1,住家用,鋼筋混凝土造,28,1010419,10,二十七層;,0,61.64,美術北三路100號二十七樓,鼓山區,青海段,850000,11008000,0102.傢俱設備費,1110211
買賣,房地(土地+建物)+車位,1,1,2,3,2,3,有,住宅大樓(11層含以上有電梯),"28,100,000",,,,有,1101221,,2,青海段,29.25,特定第五種住宅區,,,309.77,住家用,鋼筋混凝土造,24,1020619,9,十四層;,0,56.78,青海路57號十四樓,鼓山區,青海段,6800000,11827000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"21,300,000",,,,有,1101202,,2,青海段,29.05,特定第五種住宅區,,,299.09,住家用,鋼筋混凝土造,17,1020129,9,三層;,0,34.74,美賢街56號三樓,鼓山區,青海段,70000,11478000,0101.裝潢費0102.傢俱設備費,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,900,000",,,,有,1101212,,2,青海段,13.28,特定第四種商業區,,,134.07,住家用,鋼筋混凝土造,15,950808,15,六層;,0,9.3,美術北三路93號六樓,鼓山區,青海段,1660000,6771000,0102.傢俱設備費,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"10,432,800",,,,有,1110118,"電視1台,冷氣4台,美術燈全具,",2,青海段,11.71,特定第四種商業區,,,136.9,住家用,鋼筋混凝土造,15,951101,15,十層;,0,21.54,美術東六街149號十樓,鼓山區,青海段,2090000,8205000,,1110211
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"7,000,000",,,,有,1101222,,2,龍中段,9.69,第五種住宅區,,,81.73,住家用,鋼筋混凝土造,14,940909,16,十一層;,,,裕國街141號十一樓,鼓山區,龍中段,2260000,2509000,,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"6,800,000",,,,有,1101227,,2,龍華段八小段,8.33,第四種商業區,,,112.75,住家用,鋼筋混凝土造,12,821016,28,十二層;,,,南屏路536號十二樓之3,鼓山區,龍華段八小段,22120000,4142000,0304.其他增建,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,有,華廈(10層含以下有電梯),"6,200,000",,,,有,1110122,,2,龍華段四小段,15.09,第三種住宅區,,,113.41,住家用,鋼筋混凝土造,10,830124,28,二層;,0,0,龍德路253號二樓之3,鼓山區,龍華段四小段,7180000,769000,,1110211
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,980,000",,,,有,1110104,,2,青海段,8.41,特定第四種商業區,,,80.87,住家用,鋼筋混凝土造,15,941027,16,八層;,,,美術北一街57號八樓,鼓山區,青海段,1450000,4391000,,1110211
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,700,000",,,,有,1110112,,2,龍華段八小段,6.66,第四種商業區,,,91.22,住家用,鋼筋混凝土造,21,880729,22,五層;,,,文忠路50號五樓之2,鼓山區,龍華段八小段,23840000,8303000,,1110211
買賣,房地(土地+建物),1,1,,4,2,2,有,公寓(5樓含以下無電梯),"3,800,000",,,,無,1101226,,2,龍華段二小段,27,第四種商業區,,,115.01,無建物主要用途資料,鋼筋混凝土造,5,740621,37,五層;,,,裕誠路1547號五樓,鼓山區,龍華段二小段,6900000,1668000,,1110211
買賣,房地(土地+建物)+車位,2,3,4,27,2,0,有,住宅大樓(11層含以上有電梯),"55,800,000",,,,有,1101126,,3,新庄段十三小段,91.54,第三種商業區,,,1047.24,見其他登記事項,鋼筋混凝土造,19,790326,32,四層;,0,0,立文路77號四樓之2,左營區,新庄段十三小段,15310000,847000,0301.陽台外推0304.其他增建0504.含租約,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"16,380,000",,,"1,900,000",有,1101209,,3,果貿段,27.6,第三種住宅區,,,198.02,見其他登記事項,見其他登記事項,15,1090803,1,五層;,"1,900,000",21.56,桃子園路93號五樓,左營區,果貿段,2150013,5898000,,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"12,580,000",,,,有,1110101,,3,新民段,13.6,第五種住宅區,,,224.79,住家用,鋼筋混凝土造,22,860421,25,三層;,,,博愛三路520號三樓,左營區,新民段,610000,1814000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"11,480,000",,,,有,1110107,,3,福民段,23.12,第三種住宅區,,,166.5,見其他登記事項,見其他登記事項,15,1041116,6,三層;,0,31.01,文自路735號三樓,左營區,福民段,3370000,5331000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"10,500,000",,,,有,1101217,,3,福山段,15.37,第四種商業區,,,181.38,住家用,見其他登記事項,14,890301,22,三層;,0,16.85,文川路289號三樓,左營區,福山段,4720000,4530000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"8,250,000",,,,有,1110108,,3,新庄段十三小段,4.99,第五種商業區,,,124.01,住家用,鋼筋混凝土造,29,880803,22,十八層;,0,8.43,正心街37號十八樓之5,左營區,新庄段十三小段,14290000,4126000,,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"7,400,000",,,,有,1101125,,3,新庄段八小段,9.39,第五種住宅區,,,115.23,住家用,鋼筋混凝土造,20,830707,27,十三層;,,,富國路19號十三樓,左營區,新庄段八小段,1000000,1129000,,1110211
買賣,房地(土地+建物),1,1,,1,1,1,有,華廈(10層含以下有電梯),"2,470,000",,,,有,1110120,,3,新庄段十三小段,4.9,第四種商業區,,,36.33,住家用,鋼筋混凝土造,8,840421,27,七層;,,,正心街6號七樓之4,左營區,新庄段十三小段,15190001,2563000,,1110211
買賣,土地,1,0,,,,,有,,"21,912,030",,,,無,1101014,,4,藍田中段,160.97,第三種住宅區,,,,無建物主要用途資料,無建物主要建材,,,,,,,藍田中段 300-0 地號,楠梓區,藍田中段,3000000,,,1110211
買賣,房地(土地+建物),1,1,,4,2,4,有,透天厝,"15,000,000",,,,無,1100202,,4,清豐段,77.8,第三種住宅區,,,196.47,住商用,鋼筋混凝土造,5,960511,14,一層;二層;三層;四層;五層;,,,土庫路271號,楠梓區,清豐段,1670006,3000000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,2,2,3,有,華廈(10層含以下有電梯),"13,200,000",,,,有,1101129,,4,加昌段二小段,52.26,第四種住宅區,,,271.61,住商用,鋼筋混凝土造,7,850921,25,一層;二層;騎樓;,0,0,秀群路537號,楠梓區,加昌段二小段,19360000,4563000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"13,000,000",,,,有,1101127,,4,德昌段,18.25,第五種住宅區,,,163.96,見其他登記事項,見其他登記事項,15,1040119,7,八層;,0,27.99,德民路786號八樓之1,楠梓區,德昌段,550000,2462000,0102.傢俱設備費,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"12,260,000",,,"1,800,000",有,1101002,,4,藍田中段,21.87,第四種住宅區,,,159.23,見其他登記事項,見其他登記事項,15,1100513,0,十三層;,"1,800,000",31.89,高雄大學路290號十三樓,楠梓區,藍田中段,320000,2427000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,,,,無,住宅大樓(11層含以上有電梯),"11,200,000",,,"1,800,000",有,1101026,,4,藍田中段,19.67,第四種住宅區,,,122.26,見其他登記事項,見其他登記事項,15,1100513,0,一層;,"1,800,000",31.89,高雄大學路290號,楠梓區,藍田中段,320000,2357000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,720,000",,,"1,700,000",有,1100803,,4,藍田中段,21.87,第四種住宅區,,,159.23,見其他登記事項,見其他登記事項,15,1100513,0,十層;,"1,700,000",31.89,高雄大學路290號十樓,楠梓區,藍田中段,320000,2424000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,000,000",,,,有,1101225,,4,芎蕉段,16.84,商業區(特),,,136.43,住家用,鋼筋混凝土造,11,1010724,9,四層;,0,19.24,芎林二街71號四樓,楠梓區,芎蕉段,1090000,1405000,0102.傢俱設備費,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"8,430,000",,,"1,700,000",有,1100704,,4,藍田中段,19.34,第四種住宅區,,,139.5,見其他登記事項,見其他登記事項,15,1100513,0,九層;,"1,700,000",31.89,高雄大學路296號九樓,楠梓區,藍田中段,320000,2432000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"7,530,000",,,"1,500,000",有,1100911,,4,藍田中段,15.82,第四種住宅區,,,112.36,見其他登記事項,見其他登記事項,15,1100513,0,十層;,"1,500,000",30.64,高雄大學路276號十樓,楠梓區,藍田中段,320000,2365000,,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"7,310,000",,,,有,1101223,,4,藍田中段,13.02,第四種住宅區,,,107.61,見其他登記事項,見其他登記事項,15,1100513,1,十四層;,,,高雄大學路296號十四樓,楠梓區,藍田中段,320000,2437000,,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,透天厝,"7,200,000",,,,無,1101226,,4,莒光段二小段,57,第四種住宅區,,,73.8,無建物主要用途資料,加強磚造,2,631126,47,一層;二層;,,,和光街109巷72弄74號,楠梓區,莒光段二小段,9110000,297000,0304.其他增建,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,950,000",,,,有,1101005,,4,楠園段,16.72,第七種住宅區,,,131.85,住家用,鋼筋混凝土造,15,941026,16,十四層;,0,13.45,德民路20號十四樓,楠梓區,楠園段,30000,201000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"6,880,000",,,"1,600,000",有,1100903,,4,藍田中段,16.06,第四種住宅區,,,113.61,見其他登記事項,見其他登記事項,15,1100513,0,九層;,"1,600,000",31.89,高雄大學路276號九樓,楠梓區,藍田中段,320000,2364000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"6,650,000",,,,有,1101215,,4,藍昌段三小段,7.34,第四種商業區,,,89.61,見其他登記事項,見其他登記事項,15,1050224,6,十一層;,0,6.26,盛昌街286號十一樓之3,楠梓區,藍昌段三小段,4860000,1012000,0102.傢俱設備費,1110211
買賣,房地(土地+建物),1,1,,4,2,2,有,住宅大樓(11層含以上有電梯),"6,510,000",,,,有,1101124,,4,和平段五小段,13.68,市場用地,,,141.97,住家用,鋼筋混凝土造,21,860107,25,八層;,,,德賢路380巷26號八樓之2,楠梓區,和平段五小段,640000,3432000,0101.裝潢費,1110211
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"6,000,000",,,,有,1101228,,4,清楠段,13.34,第二種特定商業專用區,,,137.44,住家用,鋼筋混凝土造,17,831014,27,一層;,0,0,旗楠路885之1號,楠梓區,清楠段,2260000,487000,0304.其他增建,1110211
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"5,900,000",,,,有,1110108,,4,德昌段,10.63,第五種住宅區,,,83.38,住家用,鋼筋混凝土造,15,970917,13,十三層;,,,榮新街21號十三樓,楠梓區,德昌段,1580000,1880000,0101.裝潢費0102.傢俱設備費,1110211
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"5,880,000",,,,有,1100928,,4,藍田中段,8.66,第四種住宅區,,,72.81,見其他登記事項,見其他登記事項,15,1100513,0,二層;,,,高雄大學路300號二樓,楠梓區,藍田中段,320000,2506000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,620,000",,,"1,500,000",有,1101008,,4,藍田中段,14.74,第四種住宅區,,,103.45,見其他登記事項,見其他登記事項,15,1100513,0,六層;,"1,500,000",30.64,高雄大學路300號六樓,楠梓區,藍田中段,320000,2448000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,有,住宅大樓(11層含以上有電梯),"5,500,000",,,,有,1101008,,4,芎蕉段,11.02,商業區(特),,,89.22,住家用,鋼筋混凝土造,11,1010724,9,三層;,0,19.24,芎林二街75號三樓,楠梓區,芎蕉段,1090000,1384000,,1110211
買賣,房地(土地+建物),1,1,,2,1,2,有,住宅大樓(11層含以上有電梯),"5,300,000",,,,有,1101202,,4,藍田中段,10.01,第四種住宅區,,,84.12,見其他登記事項,見其他登記事項,15,1100513,1,四層;,,,高雄大學路278號四樓,楠梓區,藍田中段,320000,2473000,,1110211
買賣,房地(土地+建物),1,1,,2,2,1,有,住宅大樓(11層含以上有電梯),"5,210,000",,,,無,1101230,,4,藍昌段三小段,6.29,第四種商業區,,,80.02,見其他登記事項,見其他登記事項,15,1050224,6,十三層;,,,盛昌街286號十三樓之6,楠梓區,藍昌段三小段,4860000,1044000,0504.含租約,1110211
買賣,房地(土地+建物),3,1,,3,2,1,有,公寓(5樓含以下無電梯),"4,320,000",,,,無,1101216,,4,加昌段,33.68,第五種住宅區,,,77.44,住家用,鋼筋混凝土造,4,670920,43,二層;,,,德民路606之2號,楠梓區,加昌段,3900000,1094000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"25,000,000",,,,有,1101231,,5,鼎泰段,22.46,第三種住宅區,,,285.68,住家用,鋼筋混凝土造,24,960626,15,十九層;,0,26.21,河堤路322號十九樓,三民區,鼎泰段,13760000,7084000,,1110211
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,有,住宅大樓(11層含以上有電梯),"21,000,000",,,,有,1110104,,5,鼎泰段,19.56,第三種住宅區,,,280.3,住家用,鋼筋混凝土造,24,960626,15,十八層;,0,0,明仁路163號十八樓,三民區,鼎泰段,13760000,6951000,0201.親友、員工、共有人或其他特殊關係間之交易,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,透天厝,"17,860,000",,,,無,1101213,,5,中華段二小段,144,第三種住宅區,,,69.81,住家用,磚造,1,470210,64,一層;,,,通化街30巷28號,三民區,中華段二小段,3510000,319000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,500,000",,,,有,1101217,與鳳山區大貝湖段162地號連件。,5,澄東段,28.87,第三種住宅區,,,163.29,見其他登記事項,鋼筋混凝土造,24,1090520,2,二十層;,0,28.9,文安南街16號二十樓,三民區,澄東段,1100000,1151000,,1110211
買賣,房地(土地+建物),1,1,,,,,無,住宅大樓(11層含以上有電梯),"13,800,000",,,,有,1101213,,5,鼎泰段,14.85,第三種住宅區,,,115.31,住商用,鋼筋混凝土造,13,861216,24,一層;二層;騎樓;,,,明賢街60號,三民區,鼎泰段,13680000,4417000,,1110211
買賣,房地(土地+建物),1,1,,8,0,8,有,透天厝,"10,300,000",,,,無,1101029,,5,大裕段一小段,65,第四種住宅區,,,76.24,無建物主要用途資料,加強磚造,2,690204,42,一層;二層;,,,大裕路97巷8號,三民區,大裕段一小段,2770000,395000,0102.傢俱設備費0304.其他增建,1110211
買賣,房地(土地+建物)+車位,3,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"9,880,000",,,,有,1110115,,5,鼎泰段,18.35,第三種住宅區,,,154.71,住家用,鋼筋混凝土造,16,831103,27,四層;,0,0,明仁路16之5號四樓之2,三民區,鼎泰段,13960000,1785000,,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"9,600,000",,,,有,1110106,土地價格為伍佰零玖萬元整，建物價格為肆佰伍拾壹萬元整。,5,灣成段,7.67,第五種商業區,,,122.45,見其他登記事項,鋼筋混凝土造,15,1091019,1,六層;,,,大順二路688號六樓之1,三民區,灣成段,4680000,811000,,1110211
買賣,房地(土地+建物),1,1,,2,1,1,有,住宅大樓(11層含以上有電梯),"8,220,000",,,,有,1101225,,5,新都段,8.4,第四種住宅區,,,75.22,見其他登記事項,鋼筋混凝土造,15,1091217,1,十一層;,,,遼寧三街95號十一樓,三民區,新都段,3290000,409000,,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"8,000,000",,,,無,1101220,,5,凱歌段,55.57,第四種住宅區,,,109.15,住家用,加強磚造,4,580505,53,一層;,,,建國一路402巷6弄7號,三民區,凱歌段,6590000,676000,0201.親友、員工、共有人或其他特殊關係間之交易,1110211
買賣,房地(土地+建物)+車位,2,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"7,300,000",,,,有,1101230,,5,新都段,8.56,第四種住宅區,,,91.21,見其他登記事項,見其他登記事項,22,1100726,0,十四層;,0,8.17,十全三路6號十四樓之6,三民區,新都段,670000,866000,,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,住宅大樓(11層含以上有電梯),"7,100,000",,,,有,1101224,,5,覆鼎金段覆鼎金一小段,11.96,第五種住宅區,,,121.64,見其他登記事項,鋼筋混凝土造,15,1050201,6,二層;,,,大中一路179號二樓,三民區,覆鼎金段覆鼎金一小段,6370000,12289000,,1110211
買賣,房地(土地+建物),1,1,,2,1,2,有,住宅大樓(11層含以上有電梯),"6,800,000",,,,有,1110109,,5,鼎中段,7.63,第四種商業區,,,89.13,住家用,鋼筋混凝土造,15,1031124,7,六層;,,,鼎力路166號六樓之6,三民區,鼎中段,4070000,511000,,1110211
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,華廈(10層含以下有電梯),"6,700,000",,,,有,1101229,,5,獅頭段,21.57,第四種商業區,,,152.1,無建物主要用途資料,鋼筋混凝土造,7,790529,32,七層;,0,0,正氣街102號七樓,三民區,獅頭段,21820000,14543000,,1110211
買賣,房地(土地+建物),2,1,,4,2,2,有,華廈(10層含以下有電梯),"6,000,000",,,,有,1101021,,5,大裕段一小段,25.23,第四種住宅區,,,138.03,無建物主要用途資料,鋼筋混凝土造,7,790322,32,七層;,,,大豐一路288巷2號七樓,三民區,大裕段一小段,1330000,1511000,,1110211
買賣,房地(土地+建物),1,1,,3,2,2,有,公寓(5樓含以下無電梯),"4,500,000",,,,無,1101203,,5,獅頭段一小段,27.65,第五種住宅區,,,104.84,無建物主要用途資料,鋼筋混凝土造,5,730201,38,二層;,,,民禮路10號二樓,三民區,獅頭段一小段,19640000,8734000,,1110211
買賣,房地(土地+建物),1,2,,2,2,2,有,住宅大樓(11層含以上有電梯),"4,200,000",,,,無,1110121,,5,大港段三小段,9.46,第五種商業區,,,84.68,無建物主要用途資料,鋼筋混凝土造,13,710401,40,九層;,,,博愛一路1號九樓之12,三民區,大港段三小段,7840001,15291000,,1110211
買賣,房地(土地+建物),1,1,,3,2,3,有,公寓(5樓含以下無電梯),"4,100,000",,,,無,1101229,,5,獅頭段,23.44,第四種商業區,,,101.45,無建物主要用途資料,鋼筋混凝土造,5,750128,36,四層;,,,正氣街112號四樓,三民區,獅頭段,21810001,11755000,0301.陽台外推0504.含租約,1110211
