申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,備註欄,行政區代碼,代表段號,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2400000,,,,N,1100322,,4,327,25.8,其他:第三種住宅區,,,84.09,,鋼筋混凝土造,5,740426,36,四層,,,右昌街187巷94弄5之4號,楠梓區,右昌段四小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),4900000,,,,Y,1100325,,4,382,11.54,其他:第三種住宅區,,,86.94,見其它登記事項,見其它登記事項,14,1060524,4,二層,,,德富街270號二樓,楠梓區,翠屏段一小段
買賣,建物,0,1,,3,2,1,Y,透天厝,1980000,,,,N,1100306,,4,391,,,,,68.88,住家用,磚造,1,550105,55,一層,,,宏毅二路北八巷37號,楠梓區,油舍段
買賣,房地(土地+建物),1,1,,2,1,1,Y,華廈(10F含以下有電梯),1580000,,,,Y,1100420,,4,376,7.23,其他:第三種住宅區,,,26.74,住家用,鋼筋混凝土造,6,950601,15,一層,,,大學五十八街79巷20號,楠梓區,援中段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),5500000,,,,Y,1100322,,4,348,22.29,其他:第五種住宅區,,,168.45,住家用,鋼筋混凝土造,12,850515,25,五層,,,德祥路11號五樓,楠梓區,和平段四小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),5380000,,,,N,1100322,,4,317,29.25,其他:第五種住宅區,,,92.67,住家用,鋼筋混凝土造,5,711014,38,一層,,,惠民路171巷9弄41號,楠梓區,加昌段
買賣,房地(土地+建物),1,1,,2,1,2,Y,透天厝,2400000,,,,N,1100413,,4,319,66,其他:第四種住宅區,,,88,,加強磚造,2,660603,44,一層;二層;騎樓,,,和光街109巷72弄95號,楠梓區,莒光段二小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,公寓(5F含以下無電梯),2200000,,,,N,1100419,,4,318,16.05,其他:第五種商業區,,,27.81,,加強磚造,4,600201,50,一層,,,秀昌街15號,楠梓區,莒光段一小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,華廈(10F含以下有電梯),5800000,,,,Y,1100407,,4,360,27.31,其他:第三種住宅區,,,78.54,住商用,鋼筋混凝土造,6,810410,29,一層;二層;騎樓,,,盛昌街255巷39號,楠梓區,右昌段七小段
買賣,房地(土地+建物),1,1,,3,2,1,Y,公寓(5F含以下無電梯),1500000,,,,N,1100330,賣清,4,317,28.9,其他:第四種住宅區,,,86.04,,鋼筋混凝土造,5,700821,40,五層,,,信昌街29號五樓之2,楠梓區,加昌段
買賣,房地(土地+建物),1,1,,5,2,6,Y,透天厝,17000000,,,,N,1100528,,4,324,135,其他:第四種住宅區,,,345.42,見其它登記事項,見其它登記事項,5,1070223,3,一層;二層;三層;四層;五層,,,右昌街809號,楠梓區,右昌段一小段
買賣,房地(土地+建物),1,1,,3,2,1,Y,公寓(5F含以下無電梯),3600000,,,,N,1100529,,4,317,37.58,其他:第四種住宅區,,,79.41,,鋼筋混凝土造,4,681218,41,三層,,,樂群路215之3號,楠梓區,加昌段
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,Y,住宅大樓(11F含以上有電梯),3280000,,,,Y,1100503,,4,376,7.83,其他:第四種住宅區,,,57.52,見其它登記事項,見其它登記事項,15,1080522,2,十一層,0,0,大學西路53號十一樓,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,5,2,4,Y,住宅大樓(11F含以上有電梯),11300000,,,,Y,1100321,,4,353,32.05,其他:第三種商業區,,,279.61,住家用,鋼筋混凝土造,15,951016,14,一層;夾層,0,35.43,興楠路355巷37弄38號,楠梓區,清豐段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),4200000,,,,N,1100516,,4,349,8.46,其他:第五種住宅區,,,112.54,住家用,鋼筋混凝土造,19,850112,25,十四層,,,德賢路267巷10號十四樓,楠梓區,和平段五小段
買賣,房地(土地+建物),1,1,,3,3,3,Y,透天厝,2200000,,,,N,1100608,,4,306,81,其他:第三種住宅區,,,118.85,,鋼筋混凝土造,2,690604,41,一層;二層;騎樓;地下層,,,後勁中街50號,楠梓區,後勁段二小段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),4850000,,,,Y,1100411,,4,350,10.91,其他:第五種住宅區,,,86.63,見其它登記事項,見其它登記事項,15,1040529,6,三層,,,藍昌路360巷62號三樓,楠梓區,德昌段
買賣,房地(土地+建物)+車位,1,1,1,4,1,2,Y,住宅大樓(11F含以上有電梯),5500000,,,600000,Y,1100430,,4,353,14.92,其他:第五種住宅區,,,129.24,住家用,鋼筋混凝土造,14,940818,16,四層,600000,15.24,清豐二路306巷46號四樓,楠梓區,清豐段
買賣,土地,2,0,,,,,Y,,5125000,,,,N,1100601,,4,316,250,其他:河川區,,,,,,,,,,,,高楠段115-8地號,楠梓區,高楠段
買賣,土地,1,0,,,,,Y,,17900000,,,,N,1100525,,4,368,197.42,其他:第四種住宅區,,,,,,,,,,,,藍田西段75-0地號,楠梓區,藍田西段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),3000000,,,,Y,1100419,,4,352,19.96,其他:第三種住宅區,,,135.06,住家用,鋼筋混凝土造,11,840919,26,九層,0,44.98,常德路317巷1號九樓,楠梓區,清楠段
買賣,房地(土地+建物),1,1,,8,3,4,Y,透天厝,5800000,,,,N,1100406,,4,345,66,其他:第三種商業區,,,88.82,,加強磚造,2,580201,52,一層;二層,,,朝陽路154巷3號,楠梓區,楠都段三小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,透天厝,6800000,,,,N,1100414,,4,326,102.06,其他:第三種住宅區,,,87.12,,鋼筋混凝土造,2,701223,39,一層;二層,,,盛昌街23巷2之1號,楠梓區,右昌段三小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),1420000,,,,N,1100421,,4,314,30,其他:第三種住宅區,,,95.32,,鋼筋混凝土造,4,690208,41,一層;騎樓;夾層,,,德信街47號,楠梓區,和平段一小段
買賣,土地,1,0,,,,,Y,,10400000,,,,N,1100327,,4,362,142.62,其他:第四種住宅區,,,,,,,,,,,,藍田東段137-0地號,楠梓區,藍田東段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),4800000,,,,Y,1100409,,4,349,12.06,其他:第四種住宅區,,,94.46,住家用,見其它登記事項,15,1030502,7,四層,,,加仁路189號四樓,楠梓區,和平段五小段
買賣,房地(土地+建物),1,1,,3,2,1,Y,住宅大樓(11F含以上有電梯),2600000,,,,Y,1100405,,4,349,8.52,其他:第五種住宅區,,,111.15,國民住宅,鋼筋混凝土造,19,850112,25,八層,,,德民路356巷19號八樓,楠梓區,和平段五小段
買賣,房地(土地+建物)+車位,1,1,1,,,,N,住宅大樓(11F含以上有電梯),5980000,,,,Y,1100505,,4,382,14.83,其他:第三種住宅區,,,97.58,見其它登記事項,見其它登記事項,15,1080104,2,七層,0,25.78,德富街286巷5號七樓,楠梓區,翠屏段一小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,Y,住宅大樓(11F含以上有電梯),7150000,,,,Y,1100412,,4,382,17.03,其他:第三種住宅區,,,126.98,見其它登記事項,見其它登記事項,14,1060524,4,九層,0,9.42,德富街276號九樓,楠梓區,翠屏段一小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,公寓(5F含以下無電梯),4000000,,,,N,1100331,,4,358,19.5,其他:第四種住宅區,,,100.41,住家用,鋼筋混凝土造,7,850921,25,三層,,,秀群路499巷40號三樓,楠梓區,加昌段二小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),9570000,,,1500000,Y,1080704,預售屋,4,362,33.62,其他:第三種住宅區,,,199.81,見其它登記事項,見其它登記事項,15,1091215,0,六層,1500000,33.04,大學南路120號六樓,楠梓區,藍田東段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),9870000,,,1500000,Y,1080710,預售屋,4,362,33.62,其他:第三種住宅區,,,199.81,見其它登記事項,見其它登記事項,15,1091215,0,十三層,1500000,33.04,大學南路120號十三樓,楠梓區,藍田東段
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,Y,住宅大樓(11F含以上有電梯),12730000,,,3100000,Y,1080123,預售屋,4,362,33.93,其他:第四種住宅區,,,253.71,見其它登記事項,見其它登記事項,23,1091207,0,十二層,3100000,68.22,藍田路70號十二樓,楠梓區,藍田東段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),11300000,,,1550000,Y,1070801,預售屋,4,362,27.78,其他:第四種住宅區,,,219.6,見其它登記事項,見其它登記事項,23,1091207,0,十六層,1550000,34.11,藍田路70號十六樓,楠梓區,藍田東段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),11500000,,,1550000,Y,1090924,預售屋,4,362,27.78,其他:第四種住宅區,,,219.46,見其它登記事項,見其它登記事項,23,1091207,0,十四層,1550000,34.11,藍田路62號十四樓,楠梓區,藍田東段
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,Y,住宅大樓(11F含以上有電梯),12500000,,,2900000,Y,1080307,預售屋,4,362,33.93,其他:第四種住宅區,,,253.57,見其它登記事項,見其它登記事項,23,1091207,0,二十層,2900000,68.22,藍田路62號二十樓,楠梓區,藍田東段
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,Y,住宅大樓(11F含以上有電梯),11280000,,,2800000,Y,1100120,貳車位合計貳佰捌拾萬元整，車位總價中無法拆分個別車位價格,4,335,18.78,其他:第四種住宅區,,,228.26,見其它登記事項,見其它登記事項,23,1090904,0,十四層,0,64.98,楠梓路269巷3號十四樓,楠梓區,楠梓段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8800000,,,1250000,Y,1100130,,4,335,15.3,其他:第四種住宅區,,,170.79,見其它登記事項,鋼筋混凝土造,23,1090904,0,二十層,1250000,32.49,楠梓路269巷31號二十樓,楠梓區,楠梓段一小段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),5280000,,,,Y,1100128,,4,335,10.43,其他:第四種住宅區,,,95.53,見其它登記事項,鋼筋混凝土造,23,1090904,0,八層,,,楠梓路269巷35號八樓,楠梓區,楠梓段一小段
買賣,房地(土地+建物),1,1,,4,2,2,Y,透天厝,8500000,,,,N,1100305,,4,320,55,其他:第四種住宅區,,,101.94,,加強磚造,2,600830,50,一層;二層;騎樓,,,和光街85號,楠梓區,莒光段三小段
買賣,房地(土地+建物),1,1,,5,2,4,Y,透天厝,18450000,,,,N,1091226,,4,351,99.38,,,,270.86,見其它登記事項,見其它登記事項,4,1091216,0,一層;二層;三層;四層;騎樓,,,福興街217號,楠梓區,高昌段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),6550000,,,1250000,Y,1100401,,4,335,11.13,其他:第四種住宅區,,,131.83,見其它登記事項,鋼筋混凝土造,23,1090904,1,十七層,1250000,32.49,楠梓路269巷29號十七樓,楠梓區,楠梓段一小段
買賣,房地(土地+建物),1,1,,2,2,2,Y,住宅大樓(11F含以上有電梯),5850000,,,,Y,1100326,,4,365,11.33,其他:第三種商業區,,,112.13,住家用,見其它登記事項,15,1030509,7,四層,,,大學二十六街27巷19號四樓,楠梓區,藍田中段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8500000,,,1500000,Y,1100320,,4,335,14.61,其他:第四種住宅區,,,163.86,見其它登記事項,鋼筋混凝土造,23,1090904,1,十七層,1500000,32.49,楠梓路269巷51號十七樓,楠梓區,楠梓段一小段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),3880000,,,,Y,1100405,,4,353,10.55,其他:第五種住宅區,,,80.52,住家用,鋼筋混凝土造,14,940818,16,八層,,,清豐二路306巷48號八樓,楠梓區,清豐段
買賣,房地(土地+建物),1,1,,3,2,2,Y,公寓(5F含以下無電梯),2500000,,,,N,1100503,,4,338,27.67,其他:第五種住宅區,,,84.67,,鋼筋混凝土造,5,721014,38,五層,,,青田街5號五樓之3,楠梓區,楠梓段四小段
買賣,房地(土地+建物),1,1,,2,1,2,Y,住宅大樓(11F含以上有電梯),4700000,,,,Y,1090630,,4,381,10.94,其他:第五種住宅區,,,95.49,見其它登記事項,見其它登記事項,15,1100409,0,十三層,,,金和街168巷92號十三樓,楠梓區,和平東段
買賣,房地(土地+建物),2,1,,5,2,4,Y,透天厝,15080000,,,,N,1100508,,4,376,83.07,其他:第三種住宅區,,,206.46,見其它登記事項,見其它登記事項,5,1090428,1,一層;二層;三層;四層;五層,,,大學五十八街328巷20號,楠梓區,援中段一小段
買賣,房地(土地+建物),2,1,,3,2,2,Y,透天厝,6520000,,,,N,1100430,頂樓加蓋;其他增建;2F前陽台、2F前後增建。,4,326,84,其他:第三種住宅區,,,102.42,,加強磚造,2,720406,38,一層;二層,,,久昌街135巷14弄53號,楠梓區,右昌段三小段
買賣,房地(土地+建物),1,1,,5,2,3,Y,透天厝,7980000,,,,N,1100509,,4,319,64,其他:第四種住宅區,,,158.92,,鋼筋混凝土造,3,750402,35,一層;二層;三層;屋頂突出物,,,軍校路880巷18弄3號,楠梓區,莒光段二小段
買賣,房地(土地+建物),1,1,,2,1,2,Y,住宅大樓(11F含以上有電梯),4270000,,,,Y,1090317,,4,381,10.08,其他:第五種住宅區,,,87.86,見其它登記事項,見其它登記事項,15,1100409,0,十五層,,,金和街168巷110號十五樓,楠梓區,和平東段
買賣,房地(土地+建物),1,1,,2,1,2,Y,住宅大樓(11F含以上有電梯),3550000,,,,Y,1090324,,4,381,9.07,其他:第五種住宅區,,,79.64,見其它登記事項,見其它登記事項,15,1100409,0,二層,,,金和街168巷108號二樓,楠梓區,和平東段
買賣,房地(土地+建物),1,1,,2,1,2,Y,住宅大樓(11F含以上有電梯),3500000,,,,Y,1080723,,4,381,9.07,其他:第五種住宅區,,,79.64,見其它登記事項,見其它登記事項,15,1100409,0,三層,,,金和街168巷108號三樓,楠梓區,和平東段
買賣,房地(土地+建物),1,1,,2,1,2,Y,住宅大樓(11F含以上有電梯),3500000,,,,Y,1080806,,4,381,9.07,其他:第五種住宅區,,,79.64,見其它登記事項,見其它登記事項,15,1100409,0,四層,,,金和街168巷108號四樓,楠梓區,和平東段
買賣,房地(土地+建物),1,1,,2,1,2,Y,住宅大樓(11F含以上有電梯),3780000,,,,Y,1081105,,4,381,9.07,其他:第五種住宅區,,,79.64,見其它登記事項,見其它登記事項,15,1100409,0,十一層,,,金和街168巷108號十一樓,楠梓區,和平東段
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,Y,住宅大樓(11F含以上有電梯),5280000,,,720000,Y,1081224,,4,381,11.8,其他:第五種住宅區,,,133.41,見其它登記事項,見其它登記事項,15,1100409,0,四層,720000,31.59,金和街168巷106號四樓,楠梓區,和平東段
買賣,房地(土地+建物)+車位,1,1,1,3,1,2,Y,住宅大樓(11F含以上有電梯),5500000,,,720000,Y,1081217,,4,381,11.8,其他:第五種住宅區,,,133.41,見其它登記事項,見其它登記事項,15,1100409,0,五層,720000,31.59,金和街168巷106號五樓,楠梓區,和平東段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),7020000,,,1550000,Y,1100421,,4,335,11.13,其他:第四種住宅區,,,131.83,見其它登記事項,鋼筋混凝土造,23,1090904,1,二十二層,1550000,32.49,楠梓路269巷29號二十二樓,楠梓區,楠梓段一小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),760000,,,,Y,1100416,買賣總價包含土地款42萬元整及建物款34萬元整,4,353,1.68,其他:第三種商業區,,,14.08,見其它登記事項,鋼筋混凝土造,13,960604,14,十二層,,,興楠路355巷85號十二樓之12,楠梓區,清豐段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),7020000,,,1550000,Y,1100424,,4,335,11.13,其他:第四種住宅區,,,131.83,見其它登記事項,鋼筋混凝土造,23,1090904,1,二十三層,1550000,32.49,楠梓路269巷29號二十三樓,楠梓區,楠梓段一小段
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,Y,住宅大樓(11F含以上有電梯),6860000,,,1550000,Y,1100106,,4,335,11.13,其他:第四種住宅區,,,131.2,見其它登記事項,鋼筋混凝土造,23,1090904,0,十三層,1550000,32.49,楠梓路269巷25號十三樓,楠梓區,楠梓段一小段
買賣,房地(土地+建物),1,1,,5,2,4,Y,透天厝,5830000,,,,N,1100331,,4,321,62,其他:第三種住宅區,,,74.92,,加強磚造,2,670407,43,一層;二層,,,仁昌街27巷7號,楠梓區,藍昌段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,華廈(10F含以下有電梯),3500000,,,,Y,1100419,,4,344,18.35,其他:第三種住宅區,,,107.46,住家用,鋼筋混凝土造,7,850304,25,七層,,,興楠路151巷27弄13號七樓,楠梓區,楠都段二小段
買賣,房地(土地+建物),1,1,,3,0,3,Y,透天厝,3800000,,,,N,1100609,,4,320,51,其他:第四種住宅區,,,74.48,住家用,加強磚造,2,580730,52,一層;二層,,,和光街153巷45號,楠梓區,莒光段三小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),5600000,,,,Y,1100527,,4,314,21.2,其他:第四種住宅區,,,125.48,住家用,鋼筋混凝土造,13,820311,28,十三層,0,0,德民路356巷60弄2號十三樓,楠梓區,和平段一小段
買賣,土地,1,0,,,,,Y,,5212183,,,,N,1100529,,4,335,79,其他:第四種住宅區,,,,,,,,,,,,楠梓段一小段297-0地號,楠梓區,楠梓段一小段
買賣,房地(土地+建物)+車位,1,1,1,2,1,1,Y,住宅大樓(11F含以上有電梯),5500000,,,,Y,1100515,,4,361,16.72,其他:第五種住宅區,,,122.57,住家用,見其它登記事項,12,890821,21,九層,0,25.32,惠豐街288號九樓,楠梓區,楠梓段五小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),770000,,,,Y,1100609,,4,353,1.79,其他:第三種商業區,,,15.14,見其它登記事項,鋼筋混凝土造,13,960604,14,三層,,,興楠路355巷85號三樓之5,楠梓區,清豐段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8880000,,,900000,Y,1100419,,4,377,21.99,其他:第四種住宅區,,,170.05,見其它登記事項,見其它登記事項,15,1091110,0,六層,900000,9.98,大學三十三街60號六樓,楠梓區,援中段二小段
買賣,土地,1,0,,,,,Y,,361496641,,,,N,1100315,,4,365,2463.98,其他:第四種住宅區,,,,,,,,,,,,藍田中段62-0地號,楠梓區,藍田中段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8900000,,,,Y,1100503,,4,376,15.17,其他:第三種商業區,,,170.83,見其它登記事項,見其它登記事項,15,1051130,4,十四層,0,18.47,大學南路1211號十四樓,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8560000,,,,Y,1100505,,4,376,19.8,其他:第四種住宅區,,,158.69,見其它登記事項,見其它登記事項,15,1091103,1,九層,0,25.19,藍田路1176號九樓,楠梓區,援中段一小段
買賣,房地(土地+建物),2,1,,3,2,1,Y,住宅大樓(11F含以上有電梯),4000000,,,,Y,1100425,,4,317,11.86,其他:第二種特定商業專用區,,,89.91,住家用,鋼筋混凝土造,13,840126,26,八層,,,壽豐路402號八樓之4,楠梓區,加昌段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8300000,,,,Y,1100402,,4,382,20.57,其他:第三種住宅區,,,153.28,見其它登記事項,見其它登記事項,15,1080104,2,十三層,0,25.78,德富街286巷9號十三樓,楠梓區,翠屏段一小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),4750000,,,,Y,1100420,,4,348,8.16,其他:第五種住宅區,,,85.73,見其它登記事項,見其它登記事項,23,1090612,1,十層,,,德民路72號十樓,楠梓區,和平段四小段
買賣,房地(土地+建物),2,1,,5,2,4,Y,透天厝,16000000,,,,Y,1100416,,4,353,131.74,其他:第三種住宅區,,,217.68,住家用,鋼筋混凝土造,4,990315,11,一層;二層;三層;四層;屋頂突出物,,,土庫路115巷46號,楠梓區,清豐段
買賣,房地(土地+建物),2,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),1300000,,,,Y,1100508,,4,349,4.1,其他:第二種特定商業專用區,,,24.66,見其它登記事項,鋼筋混凝土造,11,950626,15,八層,,,德惠路70巷19號八樓之18,楠梓區,和平段五小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),8600000,,,1250000,Y,1100122,,4,335,15.3,其他:第四種住宅區,,,171.82,見其它登記事項,見其它登記事項,23,1090904,0,二十層,1250000,32.49,楠梓路269巷5號二十樓,楠梓區,楠梓段一小段
買賣,房地(土地+建物),1,1,,3,2,2,Y,住宅大樓(11F含以上有電梯),4100000,,,,Y,1100509,,4,349,8.46,其他:第五種住宅區,,,112.54,住家用,鋼筋混凝土造,19,850112,25,十五層,,,德賢路267巷11號十五樓,楠梓區,和平段五小段
買賣,房地(土地+建物),2,1,,3,1,1,Y,公寓(5F含以下無電梯),2400000,,,,N,1100526,,4,317,34.69,其他:第二種特定商業專用區,,,78.17,,鋼筋混凝土造,4,680606,42,三層,,,加宏路100巷19之3號,楠梓區,加昌段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),8650000,,,,N,1100405,,4,345,21.68,其他:第五種住宅區,,,188.71,住家用,鋼筋混凝土造,12,1010710,9,四層,0,29.85,朝明路110號四樓,楠梓區,楠都段三小段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),7400000,,,,Y,1100416,,4,376,14.14,其他:第三種商業區,,,159.84,見其它登記事項,見其它登記事項,15,1060930,4,十三層,0,33.76,大學二十九路321號十三樓,楠梓區,援中段一小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),9850000,,,,Y,1100515,,4,368,14.45,其他:第三種商業區,,,169.45,見其它登記事項,見其它登記事項,23,1070502,3,二十二層,0,29.91,大學二十街9號二十二樓,楠梓區,藍田西段
買賣,房地(土地+建物)+車位,1,1,1,4,2,3,Y,住宅大樓(11F含以上有電梯),7080000,,,,Y,1100430,,4,353,24.6,其他:第三種商業區,,,210.7,住家用,鋼筋混凝土造,15,850205,25,十三層;十四層,0,0,楠盛街119號十三樓,楠梓區,清豐段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),5410000,,,,Y,1100501,,4,361,16.7,其他:第五種住宅區,,,132.39,住家用,見使用執照,13,890817,21,六層,0,21.52,惠春街161號六樓,楠梓區,楠梓段五小段
買賣,房地(土地+建物),1,1,,1,1,1,Y,住宅大樓(11F含以上有電梯),750000,,,,Y,1100514,,4,353,1.8,其他:第三種商業區,,,15.19,見其它登記事項,鋼筋混凝土造,13,960604,14,七層,,,興楠路355巷83號七樓之7,楠梓區,清豐段
買賣,房地(土地+建物),2,1,,6,1,5,Y,透天厝,17330000,,,,N,1091106,,4,362,82.49,其他:第三種住宅區,,,206.52,見其它登記事項,見其它登記事項,5,1100107,0,一層;二層;三層;四層;屋頂突出物,,,大學南路68巷6號,楠梓區,藍田東段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),8300000,,,,Y,1100515,,4,346,20.87,其他:第五種住宅區,,,175.03,住家用,鋼筋混凝土造,15,1021028,8,十三層,0,15.8,鳳楠路96號十三樓,楠梓區,楠都段四小段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,住宅大樓(11F含以上有電梯),7600000,,,,Y,1100417,,4,368,13.44,其他:第三種商業區,,,159.77,見其它登記事項,見其它登記事項,23,1070502,3,十二層,0,29.91,大學二十街17號十二樓,楠梓區,藍田西段
買賣,房地(土地+建物),2,1,,6,1,5,Y,透天厝,18340000,,,,N,1091224,,4,362,79.89,其他:第三種住宅區,,,208.58,見其它登記事項,見其它登記事項,5,1100107,0,一層;二層;三層;四層;屋頂突出物,,,大學南路68巷3號,楠梓區,藍田東段
買賣,房地(土地+建物),1,1,,3,2,1,Y,透天厝,4150000,,,,N,1100515,,4,334,85,其他:第二種住宅區,,,87.26,,加強磚造,2,640128,46,一層;二層;騎樓,,,德中路165巷64號,楠梓區,援中段
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,Y,住宅大樓(11F含以上有電梯),12380000,,,,Y,1100429,,4,376,33.88,其他:第三種住宅區,,,197.58,見其它登記事項,見其它登記事項,15,1060603,4,十一層,0,32.84,大學二十六街1158號十一樓,楠梓區,援中段一小段
買賣,房地(土地+建物),1,1,,2,2,1,Y,住宅大樓(11F含以上有電梯),3500000,,,,Y,1100507,,4,353,10.43,其他:第五種住宅區,,,79.77,住家用,鋼筋混凝土造,14,940818,16,四層,,,清豐二路306巷52號四樓,楠梓區,清豐段
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,Y,華廈(10F含以下有電梯),4650000,,,,Y,1100419,,4,348,20.06,其他:第三種住宅區,,,124.7,住家用,鋼筋混凝土造,7,820608,28,五層;電梯樓梯間,0,0,德祥路152巷5弄1號五樓,楠梓區,和平段四小段
買賣,房地(土地+建物),1,1,,2,1,1,Y,住宅大樓(11F含以上有電梯),3720000,,,,Y,1100517,,4,345,7.63,其他:第五種住宅區,,,74.22,見其它登記事項,見其它登記事項,15,1060123,4,十二層,,,朝明路116巷76號十二樓,楠梓區,楠都段三小段
買賣,房地(土地+建物),1,1,,1,0,1,Y,華廈(10F含以下有電梯),1200000,,,,Y,1100605,,4,376,7.26,其他:第三種住宅區,,,26.86,住家用,鋼筋混凝土造,6,950601,15,一層,,,大學五十八街79巷11號,楠梓區,援中段一小段
買賣,房地(土地+建物),1,1,,6,3,5,Y,透天厝,29800000,,,,N,1100517,其他增建;一樓前後有採光罩、四樓陽台有採光罩,4,368,215.03,其他:第三種住宅區,,,394.85,住家用,鋼筋混凝土造,4,990908,11,一層;二層;三層;四層,,,大學南路895號,楠梓區,藍田西段
買賣,房地(土地+建物),2,1,,6,1,5,Y,透天厝,16100000,,,,N,1100126,,4,362,82.49,其他:第三種住宅區,,,205.86,見其它登記事項,見其它登記事項,5,1100107,0,一層;二層;三層;四層;屋頂突出物,,,大學南路68巷8號,楠梓區,藍田東段
買賣,房地(土地+建物),1,1,,3,1,2,Y,住宅大樓(11F含以上有電梯),3800000,,,,Y,1100301,,4,337,9.78,其他:第四種住宅區,,,108.39,見其它登記事項,見其它登記事項,19,830628,27,十四層,,,楠梓新路261巷38號十四樓,楠梓區,楠梓段三小段
