申報種類,交易標的種類,土地數量,建物數量,車位數量,幾房,幾廳,幾衛,有無隔間,建物型態,房地總價,土地總價,建物總價,車位總價,有無管理組織,交易日期,土地移轉面積,代表地號都市土地使用分區,代表地號非都市土地使用分區,代表地號非都市土地使用地,建物移轉面積,代表建號主要用途,代表建號主要建材,代表建號總層數,代表建號建築完成日期,代表建號屋齡,代表建號層次,車位總價格,車位總持分面積,代表地號或門牌,行政區,地段,代表地號,代表建號,特殊交易態樣說明,備註欄
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,880,000",,,"1,550,000",有,1120813,17.51,其他-第四種住宅區,,,69.75,見其他登記事項,見其他登記事項,九層;,1111227,1,九層;,"1,550,000",7.07,高雄市三民區青島街７７號九樓之１,三民區,大港段二小段,14730000,26659000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,850,000",,,"1,750,000",有,1101113,15.53,其他-第四種住宅區,,,64.03,見其他登記事項,見其他登記事項,五層;,1120720,0,五層;,"1,750,000",26.36,高雄市三民區美都路１３２號五樓,三民區,新都段,03230000,01557000,0901.預售屋、或土地及建物分件登記案件,讓渡日期112/2/10
買賣,房地(土地+建物),1,1,,6,2,4,有,透天厝,"15,800,000",,,,無,1121001,69.00,其他-第三種住宅區,,,157.02,住家用,鋼筋混凝土造,一層;二層;三層;四層;五層;,0910412,21,一層;二層;三層;四層;五層;,,,高雄市三民區信國路１５號,三民區,陽明段二小段,01610004,01559000,0301.陽台外推0304.其他增建,土地拆價1500萬元整，建物拆價80萬元整。
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,800,000",,,,有,1120718,7.97,其他-第五種商業區,,,60.17,見其他登記事項,鋼筋混凝土造,十四層;,1050630,7,十四層;,0,26.08,高雄市三民區覺民路６４２號十四樓,三民區,建豐段,08280000,02250000,0102.傢俱設備費,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,800,000",,,"1,550,000",有,1121001,17.00,其他-第四種住宅區,,,67.65,見其他登記事項,見其他登記事項,十一層;,1111227,1,十一層;,"1,550,000",7.07,高雄市三民區青島街８１號十一樓之５,三民區,大港段二小段,14730000,26558000,,
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,有,住宅大樓(11層含以上有電梯),"15,800,000",,,,有,1121003,18.46,其他-第四種住宅區,,,105.39,住家用,鋼筋混凝土造,十二層;,0870122,26,十二層;,0,36.76,高雄市三民區裕誠路７８號十二樓,三民區,鼎泰段,14740001,04960000,0102.傢俱設備費,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,780,000",,,"1,500,000",有,1120913,17.00,其他-第四種住宅區,,,68.40,見其他登記事項,見其他登記事項,十一層;,1111227,1,十一層;,"1,500,000",7.07,高雄市三民區青島街７９號十一樓之５,三民區,大港段二小段,14730000,26606000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,780,000",,,"1,400,000",有,1120909,17.51,其他-第四種住宅區,,,69.75,見其他登記事項,見其他登記事項,八層;,1111227,1,八層;,"1,400,000",8.49,高雄市三民區青島街７７號八樓之５,三民區,大港段二小段,14730000,26647000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,770,000",,,"1,830,000",有,1100921,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,十八層;,1120720,0,十八層;,"1,830,000",28.67,高雄市三民區美都路１３２號十八樓,三民區,新都段,03230000,01570000,0901.預售屋、或土地及建物分件登記案件,讓渡日期:111/2/16
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,700,000",,,,有,1121030,9.98,其他-第五種住宅區,,,61.31,見其他登記事項,鋼筋混凝土造,二十四層;,1091229,3,二十四層;,0,22.68,高雄市三民區康平街１１號二十四樓,三民區,德北段,00190000,00330000,0101.裝潢費0102.傢俱設備費,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,700,000",,,"1,500,000",有,1120724,17.00,其他-第四種住宅區,,,68.40,見其他登記事項,見其他登記事項,十一層;,1111227,1,十一層;,"1,500,000",7.07,高雄市三民區青島街７９號十一樓之１,三民區,大港段二小段,14730000,26617000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,700,000",,,"1,600,000",有,1101030,15.53,其他-第四種住宅區,,,64.03,見其他登記事項,見其他登記事項,五層;,1120720,0,五層;,"1,600,000",28.67,高雄市三民區美都路１２８號五樓,三民區,新都段,03230000,01513000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,680,000",,,"1,400,000",有,1120929,17.51,其他-第四種住宅區,,,69.75,見其他登記事項,見其他登記事項,八層;,1111227,1,八層;,"1,400,000",8.49,高雄市三民區青島街７７號八樓之１,三民區,大港段二小段,14730000,26658000,,
買賣,房地(土地+建物)+車位,1,1,1,0,0,2,有,華廈(10層含以下有電梯),"15,680,000",,,,有,1121020,23.58,其他-第四種住宅區,,,107.34,住商用,鋼筋混凝土造,一層;二層;騎樓;,0820511,30,一層;二層;騎樓;,0,0.00,高雄市三民區澄和路１３０號,三民區,澄清段二小段,00310000,01036000,0301.陽台外推,2樓陽台外推
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,650,000",,,"1,400,000",有,1121001,17.51,其他-第四種住宅區,,,69.75,見其他登記事項,見其他登記事項,七層;,1111227,1,七層;,"1,400,000",8.49,高雄市三民區青島街７７號七樓之５,三民區,大港段二小段,14730000,26646000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,620,000",,,"1,900,000",有,1120909,20.88,其他-第三種住宅區,,,68.78,見其他登記事項,見其他登記事項,五層;,1120802,0,五層;,"1,900,000",30.22,高雄市三民區有光路２０７號五樓,三民區,有光段,05760000,02107000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,1,有,住宅大樓(11層含以上有電梯),"15,600,000",,,"2,000,000",有,1121111,20.44,其他-第三種住宅區,,,61.22,見其他登記事項,鋼筋混凝土造,十三層;,1070110,6,十三層;,"2,000,000",36.65,高雄市三民區文濱路１７巷２號十三樓,三民區,澄東段,01050011,00935000,,停車位編號50
買賣,房地(土地+建物),2,1,,4,3,4,有,透天厝,"15,600,000",,,,無,1121027,129.83,其他-第四種住宅區,,,215.37,無建物主要用途資料,鋼筋混凝土造,一層;二層;三層;四層;,0771111,35,一層;二層;三層;四層;,,,高雄市三民區鼎安路９巷１３弄５號,三民區,覆鼎金段覆鼎金一小段,06530010,06761000,0102.傢俱設備費,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,600,000",,,"1,630,000",有,1100916,15.53,其他-第四種住宅區,,,64.03,見其他登記事項,見其他登記事項,七層;,1120720,0,七層;,"1,630,000",31.18,高雄市三民區美都路１３２號七樓,三民區,新都段,03230000,01559000,0101.裝潢費0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,0,2,1,有,住宅大樓(11層含以上有電梯),"15,580,000",,,"1,350,000",有,1120927,13.53,其他-第四種商業區,,,91.47,見其他登記事項,見其他登記事項,一層;見其他登記事項;,1110624,1,一層;見其他登記事項;,"1,350,000",11.23,高雄市三民區皓東路１３７號,三民區,獅頭段,21390000,22962000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,550,000",,,"1,400,000",有,1120928,17.51,其他-第四種住宅區,,,69.75,見其他登記事項,見其他登記事項,七層;,1111227,1,七層;,"1,400,000",8.49,高雄市三民區青島街７７號七樓之１,三民區,大港段二小段,14730000,26657000,,
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,有,住宅大樓(11層含以上有電梯),"15,550,000",,,"2,270,000",有,1090725,16.40,其他-第四種住宅區,,,64.01,見其他登記事項,見其他登記事項,二十四層;,1120720,0,二十四層;,"2,270,000",57.34,高雄市三民區美都路１２６號二十四樓,三民區,新都段,03230000,01510000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,530,000",,,"1,570,000",有,1100927,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,十八層;,1120720,0,十八層;,"1,570,000",28.67,高雄市三民區美都路１３０號十八樓,三民區,新都段,03230000,01548000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,有,住宅大樓(11層含以上有電梯),"15,510,000",,,"2,270,000",有,1080911,16.53,其他-第四種住宅區,,,67.16,見其他登記事項,見其他登記事項,三層;,1120720,0,三層;,"2,270,000",57.34,高雄市三民區美都路１２６號三樓,三民區,新都段,03230000,01489000,0901.預售屋、或土地及建物分件登記案件,讓渡日期:111/5/4
買賣,房地(土地+建物),1,1,,6,2,6,有,透天厝,"15,500,000",,,,無,1120828,57.00,其他-第五種商業區,,,142.89,無建物主要用途資料,加強磚造,一層;二層;三層;,0631129,49,一層;二層;三層;,,,高雄市三民區龍江街４７巷１２號,三民區,大港段二小段,15060012,05451000,0102.傢俱設備費0304.其他增建,一樓空地增建、1-3樓增建滿(前屋主增建)、頂樓增建、地下室增建、鐵皮屋頂增建
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,有,住宅大樓(11層含以上有電梯),"15,500,000",,,"2,350,000",有,1080908,16.40,其他-第四種住宅區,,,64.01,見其他登記事項,見其他登記事項,八層;,1120720,0,八層;,"2,350,000",57.34,高雄市三民區美都路１２６號八樓,三民區,新都段,03230000,01494000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物),1,1,,4,3,4,有,透天厝,"15,410,000",,,,無,1121125,64.00,其他-第三種住宅區,,,94.47,無建物主要用途資料,加強磚造,一層;二層;屋頂突出物;,0750809,37,一層;二層;屋頂突出物;,,,高雄市三民區民族一路６３８巷８０號,三民區,覆鼎金段覆鼎金小段,15480002,05438000,0304.其他增建0305.未登記建物,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,410,000",,,"1,800,000",有,1101003,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,九層;,1120720,0,九層;,"1,800,000",28.67,高雄市三民區美都路１２８號九樓,三民區,新都段,03230000,01517000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,390,000",,,"1,520,000",有,1100923,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,十六層;,1120720,0,十六層;,"1,520,000",28.67,高雄市三民區美都路１３２號十六樓,三民區,新都段,03230000,01568000,0901.預售屋、或土地及建物分件登記案件,讓渡日期:112/6/26
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,350,000",,,"1,700,000",有,1101003,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,十層;,1120720,0,十層;,"1,700,000",31.18,高雄市三民區美都路１２８號十樓,三民區,新都段,03230000,01518000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,310,000",,,"1,530,000",有,1100926,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,十三層;,1120720,0,十三層;,"1,530,000",28.67,高雄市三民區美都路１３０號十三樓,三民區,新都段,03230000,01543000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,300,000",,,"1,330,000",有,1100916,15.53,其他-第四種住宅區,,,64.03,見其他登記事項,見其他登記事項,七層;,1120720,0,七層;,"1,330,000",28.67,高雄市三民區美都路１３０號七樓,三民區,新都段,03230000,01537000,0101.裝潢費0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,300,000",,,"1,520,000",有,1100917,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,十三層;,1120720,0,十三層;,"1,520,000",28.67,高雄市三民區美都路１３２號十三樓,三民區,新都段,03230000,01565000,0901.預售屋、或土地及建物分件登記案件,讓渡日期:111/9/23
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,270,000",,,"1,620,000",有,1101107,15.53,其他-第四種住宅區,,,64.03,見其他登記事項,見其他登記事項,四層;,1120720,0,四層;,"1,620,000",28.67,高雄市三民區美都路１３０號四樓,三民區,新都段,03230000,01534000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,270,000",,,"1,620,000",有,1101113,15.53,其他-第四種住宅區,,,64.03,見其他登記事項,見其他登記事項,四層;,1120720,0,四層;,"1,620,000",28.67,高雄市三民區美都路１２８號四樓,三民區,新都段,03230000,01512000,0901.預售屋、或土地及建物分件登記案件,讓渡日期:112/3/2
買賣,土地,1,0,,,,,無,,"15,250,000",,,,無,1120215,72.00,其他-特定商業專用區,,,,無建物主要用途資料,無建物主要建材,,,,,,,,三民區,雄中段,00420000,,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,250,000",,,"1,350,000",有,1120916,17.25,其他-第四種住宅區,,,69.45,見其他登記事項,見其他登記事項,七層;,1111227,1,七層;,"1,350,000",8.49,高雄市三民區青島街７９號七樓之５,三民區,大港段二小段,14730000,26602000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,220,000",,,"1,350,000",有,1121014,17.51,其他-第四種住宅區,,,69.75,見其他登記事項,見其他登記事項,五層;,1111227,1,五層;,"1,350,000",7.07,高雄市三民區青島街７７號五樓之５,三民區,大港段二小段,14730000,26644000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,200,000",,,"1,600,000",有,1100912,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,八層;,1120720,0,八層;,"1,600,000",31.18,高雄市三民區美都路１２８號八樓,三民區,新都段,03230000,01516000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,200,000",,,"1,620,000",有,1100920,15.53,其他-第四種住宅區,,,64.03,見其他登記事項,見其他登記事項,五層;,1120720,0,五層;,"1,620,000",28.67,高雄市三民區美都路１３０號五樓,三民區,新都段,03230000,01535000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,180,000",,,"1,350,000",有,1120825,17.25,其他-第四種住宅區,,,69.45,見其他登記事項,見其他登記事項,六層;,1111227,1,六層;,"1,350,000",7.07,高雄市三民區青島街７９號六樓之５,三民區,大港段二小段,14730000,26601000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,160,000",,,"1,500,000",有,1121022,17.25,其他-第四種住宅區,,,69.45,見其他登記事項,見其他登記事項,二層;,1111227,1,二層;,"1,500,000",7.07,高雄市三民區青島街７９號二樓之５,三民區,大港段二小段,14730000,26597000,,
買賣,房地(土地+建物)+車位,1,1,1,2,2,2,有,住宅大樓(11層含以上有電梯),"15,150,000",,,"2,400,000",有,1120905,8.59,其他-第五種商業區,,,64.87,見其他登記事項,見其他登記事項,十一層;,1120719,0,十一層;,"2,400,000",27.58,高雄市三民區順昌街２１號十一樓,三民區,灣中段,00630000,02946000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,150,000",,,"1,350,000",有,1120807,17.00,其他-第四種住宅區,,,67.77,見其他登記事項,見其他登記事項,六層;,1111227,1,六層;,"1,350,000",7.07,高雄市三民區青島街８１號六樓之１,三民區,大港段二小段,14730000,26566000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,120,000",,,"1,230,000",有,1080915,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,二十三層;,1120720,0,二十三層;,"1,230,000",28.67,高雄市三民區美都路１３２號二十三樓,三民區,新都段,03230000,01575000,0901.預售屋、或土地及建物分件登記案件,讓渡金額:112/2/21
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,080,000",,,"1,520,000",有,1100913,15.53,其他-第四種住宅區,,,64.03,見其他登記事項,見其他登記事項,六層;,1120720,0,六層;,"1,520,000",28.67,高雄市三民區美都路１３０號六樓,三民區,新都段,03230000,01536000,0901.預售屋、或土地及建物分件登記案件,讓渡日期:112/2/14
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,050,000",,,"1,350,000",有,1120819,17.00,其他-第四種住宅區,,,67.77,見其他登記事項,見其他登記事項,五層;,1111227,1,五層;,"1,350,000",7.07,高雄市三民區青島街８１號五樓之１,三民區,大港段二小段,14730000,26565000,,
買賣,土地,19,0,,,,,無,,"15,036,033",,,,無,1120911,1061.60,其他-公園用地,,,,無建物主要用途資料,無建物主要建材,,,,,,,,三民區,鼎盛段,07210001,,0604.(包含)公共設施保留地(用地),本買賣標的均為道路用地及公共設施保留地
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,000,000",,,"1,300,000",有,1120924,17.25,其他-第四種住宅區,,,69.45,見其他登記事項,見其他登記事項,六層;,1111227,1,六層;,"1,300,000",7.07,高雄市三民區青島街７９號六樓之１,三民區,大港段二小段,14730000,26612000,,
買賣,房地(土地+建物),1,1,,3,2,3,有,透天厝,"15,000,000",,,,無,1121115,63.00,其他-第四種住宅區,,,159.80,無建物主要用途資料,鋼筋混凝土造,一層;二層;三層;四層;,0691024,43,一層;二層;三層;四層;,,,高雄市三民區北平二街９１巷３３號,三民區,三塊厝段四小段,22480001,09654000,0102.傢俱設備費0304.其他增建,
買賣,房地(土地+建物),1,1,,6,2,4,有,透天厝,"15,000,000",,,,無,1121027,70.00,其他-第三種商業區,,,207.13,無建物主要用途資料,鋼筋混凝土造,一層;二層;三層;騎樓;夾層;地下層;,0640115,49,一層;二層;三層;騎樓;夾層;地下層;,,,高雄市三民區松江街３７１號,三民區,大港段四小段,28740000,13252000,0304.其他增建,
買賣,房地(土地+建物),4,1,,4,2,4,有,透天厝,"15,000,000",,,,無,1121003,89.00,其他-第三種住宅區,,,169.44,無建物主要用途資料,鋼筋混凝土造,一層;二層;三層;,0680808,44,一層;二層;三層;,,,高雄市三民區建武路１５５號,三民區,建豐段,02540000,00273000,0304.其他增建,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,000,000",,,"1,150,000",有,1090201,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,二十四層;,1120720,0,二十四層;,"1,150,000",28.67,高雄市三民區美都路１３２號二十四樓,三民區,新都段,03230000,01576000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"15,000,000",,,"1,150,000",有,1090131,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,二十四層;,1120720,0,二十四層;,"1,150,000",28.67,高雄市三民區美都路１３０號二十四樓,三民區,新都段,03230000,01554000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,有,住宅大樓(11層含以上有電梯),"15,000,000",,,"2,450,000",有,1090320,15.92,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,八層;,1120720,0,八層;,"2,450,000",57.34,高雄市三民區美都路１３０號八樓,三民區,新都段,03230000,01538000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,920,000",,,"1,550,000",有,1120902,17.00,其他-第四種住宅區,,,67.60,見其他登記事項,見其他登記事項,二層;,1111227,1,二層;,"1,550,000",7.07,高雄市三民區青島街８１號二樓之１,三民區,大港段二小段,14730000,26562000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,880,000",,,"1,350,000",有,1121014,17.00,其他-第四種住宅區,,,67.65,見其他登記事項,見其他登記事項,五層;,1111227,1,五層;,"1,350,000",7.07,高雄市三民區青島街８１號五樓之５,三民區,大港段二小段,14730000,26552000,,
買賣,房地(土地+建物)+車位,1,1,1,2,2,1,有,住宅大樓(11層含以上有電梯),"14,800,000",,,,有,1121029,10.15,其他-第五種住宅區,,,56.09,見其他登記事項,鋼筋混凝土造,六層;,1070706,5,六層;,0,24.28,高雄市三民區通化街１號六樓之２,三民區,德北段,00170000,00021000,0102.傢俱設備費,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,800,000",,,"1,350,000",有,1121021,17.25,其他-第四種住宅區,,,69.45,見其他登記事項,見其他登記事項,三層;,1111227,1,三層;,"1,350,000",7.07,高雄市三民區青島街７９號三樓之５,三民區,大港段二小段,14730000,26598000,,
買賣,房地(土地+建物),1,1,,4,2,4,有,透天厝,"14,800,000",,,,無,1121003,83.67,其他-第四種住宅區,,,190.25,無建物主要用途資料,鋼筋混凝土造,一層;二層;三層;四層;騎樓;,0681229,44,一層;二層;三層;四層;騎樓;,,,高雄市三民區立人街４４號,三民區,灣立段,08010000,00623000,0102.傢俱設備費0302.頂樓加蓋0304.其他增建,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,780,000",,,"1,350,000",有,1121016,17.00,其他-第四種住宅區,,,67.65,見其他登記事項,見其他登記事項,四層;,1111227,1,四層;,"1,350,000",7.07,高雄市三民區青島街８１號四樓之５,三民區,大港段二小段,14730000,26551000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,750,000",,,"1,270,000",有,1100908,15.02,其他-第四種住宅區,,,64.01,見其他登記事項,見其他登記事項,二十層;,1120720,0,二十層;,"1,270,000",28.67,高雄市三民區美都路１２６號二十樓,三民區,新都段,03230000,01506000,0101.裝潢費0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"14,750,000",,,"1,500,000",有,1121027,26.18,其他-第二種特定商業專用區,,,119.88,住家用,鋼筋混凝土造,五層;電梯樓梯間;,0841115,28,五層;電梯樓梯間;,"1,500,000",0.00,高雄市三民區明賢街９０號五樓之３,三民區,鼎泰段,13530000,02314000,,
買賣,房地(土地+建物),6,1,,5,1,2,有,透天厝,"14,723,961",,,,無,1120517,317.62,其他-乙種工業區,,,305.70,無建物主要用途資料,加強磚造,一層;二層;三層;騎樓;,0571228,54,一層;二層;三層;騎樓;,,,高雄市三民區銀杉街２號,三民區,灣內段,01600000,00043000,0201.親友、員工、共有人或其他特殊關係間之交易,
買賣,房地(土地+建物)+車位,1,1,2,4,2,2,有,住宅大樓(11層含以上有電梯),"14,700,000",,,,有,1121118,17.87,其他-第五種住宅區,,,91.70,住家用,鋼筋混凝土造,十四層;,0960918,16,十四層;,0,33.20,高雄市三民區鼎中路７６２巷８１號十四樓,三民區,覆鼎金段覆鼎金一小段,06850001,12004000,0301.陽台外推,
買賣,房地(土地+建物),4,1,,5,2,3,有,透天厝,"14,700,000",,,,無,1120819,78.12,其他-第四種住宅區,,,215.55,無建物主要用途資料,鋼筋混凝土造,一層;二層;三層;四層;五層;地下層;,0790221,33,一層;二層;三層;四層;五層;地下層;,,,高雄市三民區昌裕街８８巷３４弄８號,三民區,大豐段二小段,01640008,00608000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,700,000",,,"1,350,000",有,1120827,17.00,其他-第四種住宅區,,,67.65,見其他登記事項,見其他登記事項,三層;,1111227,1,三層;,"1,350,000",7.07,高雄市三民區青島街８１號三樓之５,三民區,大港段二小段,14730000,26550000,,
買賣,房地(土地+建物)+車位,1,1,2,3,2,2,有,住宅大樓(11層含以上有電梯),"14,650,000",,,"2,040,000",有,1090526,17.22,其他-第四種住宅區,,,64.95,見其他登記事項,見其他登記事項,十三層;,1120720,0,十三層;,"2,040,000",57.34,高雄市三民區美都路１４０號十三樓,三民區,新都段,03230000,01632000,0901.預售屋、或土地及建物分件登記案件,
買賣,房地(土地+建物),2,1,,6,3,2,有,透天厝,"14,640,000",,,,無,1120824,63.00,其他-第三種住宅區,,,175.41,住商用,鋼筋混凝土造,一層;二層;三層;四層;五層;屋頂突出物;騎樓;,0930219,20,一層;二層;三層;四層;五層;屋頂突出物;騎樓;,,,高雄市三民區遼寧二街６４號,三民區,三塊厝段,11360001,16266000,0201.親友、員工、共有人或其他特殊關係間之交易0305.未登記建物,
買賣,房地(土地+建物)+車位,2,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,600,000",,,,有,1121010,12.85,其他-第四種住宅區,,,61.67,見其他登記事項,見其他登記事項,九層;,1100726,2,九層;,0,21.25,高雄市三民區十全三路６號九樓之１５,三民區,新都段,00670000,01029000,0101.裝潢費0102.傢俱設備費,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,580,000",,,,有,1120924,23.14,其他-第四種住宅區,,,81.67,住家用,鋼筋混凝土造,八層;,1030312,10,八層;,0,23.21,高雄市三民區天祥一路３２之１號八樓,三民區,鼎金段,08900000,00827000,,
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,580,000",,,"1,380,000",有,1081115,15.53,其他-第四種住宅區,,,64.01,見其他登記事項,見其他登記事項,二十層;,1120720,0,二十層;,"1,380,000",28.67,高雄市三民區美都路１３８號二十樓,三民區,新都段,03230000,01616000,0901.預售屋、或土地及建物分件登記案件,讓渡日期:112/3/6
買賣,房地(土地+建物)+車位,1,1,1,3,2,2,有,住宅大樓(11層含以上有電梯),"14,580,000",,,"1,070,000",有,1100412,15.53,其他-第四種住宅區,,,64.04,見其他登記事項,見其他登記事項,十六層;,1120720,0,十六層;,"1,070,000",28.67,高雄市三民區美都路１３０號十六樓,三民區,新都段,03230000,01546000,0901.預售屋、或土地及建物分件登記案件,讓渡日期:112/6/30
買賣,房地(土地+建物)+車位,1,1,1,4,2,2,有,住宅大樓(11層含以上有電梯),"14,580,000",,,,有,1121020,19.58,其他-第三種商業區,,,97.13,住家用,鋼筋混凝土造,三層;,0980710,14,三層;,0,22.50,高雄市三民區建興路４１９巷２５號三樓之１,三民區,建安段,00750000,02374000,,
